ID_Line,Name_Line,ShortName_Line,TransportMode,OperatorRef,OperatorName,NetworkName,ColourWeb_hexa,TextColourWeb_hexa,TextColourPrint_hexa,ID_GroupOfLines,ShortName_GroupOfLines,Picto
C01868,6240,6240,bus,1034,Transdev Versailles,Grand Versailles,ff82b4,0,0,A02159,VERSAILLES - FONTENAY-LE-FLEURY,
C00960,Express 67,67EX,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,3bb2ff,0,0,A00825,LA FERTE-SOUS-JOUARRE (GARE ROUTIERE)  - ROISSY-EN-FRANCE (ROISSY POLE RER),
C00928,41,41,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,f37941,0,0,A00795,VENDREST - LIZY-SUR-OURCQ (gare S.N.C.F.),
C01549,702,702,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,3bb2ff,0,0,A01386,FONTENAY-SOUS-BOIS (Val de Fontenay R.E.R.)  - AULNAY-SOUS-BOIS (R.E.R.),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/327cfd6d61f007f1fc6964d0d73748b7
C02271,325,325,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,83c491,0,0,A02442,La Ferté-Alais - Ecole Vieilles Vignes -Cerny - Lycée Montmirault,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00402,7,7,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,7790,ffffff,ffffff,A00360,PLAISIR (Plaisir-Grignon)  - JOUARS-PONTCHARTRAIN (Place Foch),
C02128,35D,35D,bus,1025,Keolis Portes et Val de Brie,Pays Briard,d4ca00,0,0,A00908,GUIGNES (EGLISE)  - MORMANT (COLLEGE NICOLAS FOUQUET),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02644,Bus soirée Plaisir-Grignon,Soir,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,652c8f,0,0,A02692,Bus soirée Plaisir-Grignon,
C02641,Soir Rambouillet,Soir,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,aaaaaa,0,0,A02795,SD de Rambouillet,
C00218,47,47,bus,1039,Keolis Nord Val d’Oise,Haut Val d'Oise,9bcda4,0,0,A00194,LUZARCHES - GOUSSAINVILLE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02514,Bus de substitution du métro 4,BUSM4,bus,100,RATP,,a0006e,0,0,A01537,4,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/827ff49af57d362f6a7c5f2d1022528c
C02376,TER Normandie Bus,TER,bus,800,SNCF,,aaaaaa,0,0,A02174,TER Normandie (Ligne J),
C02261,Soirée Vigneux,Soir,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,662583,ffffff,ffffff,A02340,TAD DRAVEIL/ MONTGERON/ VIGNEUX SUR SEINE,
C01607,N,N,bus,1011,RD Mantois,Mantois,7ac597,0,0,A01459,GUERVILLE Senneville Place - MANTES LA JOLIE Gare Routière,
C01497,2274,2274,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,f0c797,0,0,A01338,BRETIGNY-SUR-ORGE (Breche aux loups)  - BRETIGNY-SUR-ORGE (Bois de Vetille),
C01441,I,I,bus,1027,Francilité Pays de Montereau,Pays de Montereau,f59e57,ffffff,ffffff,A01295,MISY-SUR-YONNE (gare de montereau)  - MONTEREAU-FAUT-YONNE (place des erables),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01716,13B,13B,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,6fa8dc,ffffff,ffffff,A02613,CRECY-LA-CHAPELLE (mairie)  - MAGNY-LE-HONGRE - BAILLY-ROMAINVILLIERS - ESBLY (SNCF),
C00512,3929 2,3929 2,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,2e676a,ffffff,ffffff,A00439,LIMOURS (collège M. VIGNAUD)  - LIMOURS (Collège M.VIGNAUD),
C00030,E,E,bus,3,N4 Mobilités,Sit'bus,d896c1,0,0,A00028,OZOIR-LA-FERRIERE (Intermarché)  - ROISSY-EN-BRIE (RER),
C01977,322,322,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,00a88f,ffffff,ffffff,A02446,Lardy - Gare de Bouray -Étampes - HLM Bas,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02461,DM3B,DM3B,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,d2d200,0,0,A00571,JUVISY-SUR-ORGE (GARE ROUTIERE)  - VIRY-CHATILLON (VICTOR SCHOELCHER),
C00203,22,22,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,8d5e2a,ffffff,ffffff,A00183,VILLEPARISIS - SAINT MARD,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00410,14,14,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,253883,ffffff,ffffff,A00364,JOUARS-PONTCHARTRAIN - VILLIERS-ST-FREDERIC (SNCF),
C00862,21,21,bus,1003,Transdev Senart,Sénart,40147f,ffffff,ffffff,A00743,MOISSY-CRAMAYEL (Les Gres)  - LIEUSAINT (Pte de Paris),
C02493,TàD Courtaboeuf,TàD,bus,1013,RD Saclay,Paris Saclay,fecb00,0,0,A02237,TAD Courtabœuf circuit 1,
C00867,23,23,bus,1003,Transdev Senart,Sénart,0a560b,ffffff,ffffff,A00748,LIEUSAINT - MOISSY-CRAMAYEL,
C00459,30-32 Scolaire,30-32,bus,30,Cars Lacroix,,8563,ffffff,ffffff,A00401,HERBLAY (Lycée/Collège)  - CORMEILLES-EN-PARISIS (Chemin Vert/Emy les Prés),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00274,12,12,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,f59eb3,0,0,A00257,Poissy (Gare Nord) - Orgeval et Morainvilliers,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00674,DM11G,DM11G,bus,1013,RD Saclay,Paris Saclay,0065ae,ffffff,ffffff,A00589,"MASSY (R.E.R.)  - MARCOUSSIS (Z,I FONDS DES PRES)",
C02112,42 (Future 444),42,bus,1032,Transdev Côteaux de la Marne,Marne et Seine,c9d201,0,0,A00468,SUCY-EN-BRIE (R.E.R.)  - SUCY-EN-BRIE (Lycée de Sucy),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02270,324,324,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,ceadd2,0,0,A02448,Auvers-Saint-Georges - Moulin -Gare de La Ferté Alais,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00113,6217,6217,bus,1034,Transdev Versailles,Grand Versailles,ff5a00,0,0,A00105,MAULE (GARE SNCF)  - VERSAILLES (GARE RIVE DROITE),
C02589,Bus Soir Poissy,Soir,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,662583,ffffff,ffffff,A02470,BUS SOIREE POISSY - VERNEUIL-SUR-SEINE - LES MUREAUX,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00576,H,H,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,b65190,ffffff,ffffff,A00485,"CROSNE (S,ALLENDE)  - VILLENEUVE-ST-GEORGES (GARE RER)",https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00243,R108,R108,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,f4a8bc,0,0,A02495,Mairie Annexe-FOSSES - Institut Saint-Dominique-MORTEFONTAINE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00710,6286,6286,bus,1034,Transdev Versailles,Grand Versailles,6e6e00,ffffff,ffffff,A00617,VERSAILLES (Gare des Chantiers)  - VERSAILLES (Château),
C01334,520,520,bus,100,RATP,,00643c,ffffff,ffffff,A01212,GARE DE BRY-SUR-MARNE - LES HAUTS DE BRY,
C01639,N141,N141,bus,1019,Transdev Marne-et-Ourcq,Noctilien,1765ae,0,0,A01490,N141 - NOCTILIEN - Paris Gare de l'Est - Meaux,
C02546,50,50,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,9b993b,ffffff,ffffff,A02553,Poissy (Gare) - Saint-Germain-en-Laye (Nicot / Institut Notre Dame),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00562,N1,N1,bus,43,ADP,,df3a82,ffffff,ffffff,,,
C00327,6281,6281,bus,1034,Transdev Versailles,Grand Versailles,ffbe00,0,0,A00306,LA CELLE-ST-CLOUD (PLACE BERTHET)  - ST-GERMAIN-EN-LAYE (LYCEE INTERNATIONAL),
C00856,35,35,bus,1003,Transdev Senart,Sénart,ff7f00,ffffff,ffffff,A00738,Savigny le Temple (Les Ormes/Médiathèque/Savigny Gare RER) - Cesson (Sonia Delaunay),
C02225,5 S,5 S,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,f69f83,0,0,A02798,Ligne 5S - Conflans-Sainte-Honorine - Saint-Germain-en-Laye - Léonard de Vinci,
C01738,K,K,rail,800,SNCF,Transilien,9b9842,ffffff,ffffff,A02175,Transilien K,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/9ad21084ef4c6dce87364c6452422ef5
C02091,28C,28C,bus,1025,Keolis Portes et Val de Brie,Pays Briard,c04192,ffffff,ffffff,A00917,FONTENAY-TRESIGNY (rue bertaux)  - ROZAY-EN-BRIE - COULOMMIERS (cité scolaire),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01442,F,F,bus,1027,Francilité Pays de Montereau,Pays de Montereau,009b3e,ffffff,ffffff,A01296,FORGES (Les courreaux)  - MONTEREAU-FAUT-YONNE (Gare SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02413,95-50,95-50,bus,1007,Transdev Vexin,Vexin,ffbe00,ffffff,ffffff,A02467,MAGNY EN VEXIN - Porte de Rouen - OSNY - Stade Christian Léon,
C00619,7,7,bus,1002,Transdev Marne-la-Vallée,Marne-la-Vallée,8ad3de,0,0,A00527,THORIGNY-SUR-MARNE - THORIGNY-SUR-MARNE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00901,4,4,bus,1019,Transdev Marne-et-Ourcq,Meaux et Ourcq,bc85bb,0,0,A00770,MEAUX (Gare SNCF)  - QUINCY-VOISINS - ESBLY (Gare SNCF),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02481,2,2,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,ffff00,0,0,A02607,CRESPIERES - GARE DE SAINT-NOM-LA-BRETECHE L'ETANG LA VILLE,
C00012,7,7,bus,1025,Keolis Portes et Val de Brie,Pays Briard,81c491,0,0,A00010,TOURNAN-EN-BRIE - TOURNAN-EN-BRIE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02448,403,403,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,b1b9df,0,0,A02404,Mesnil St Denis (Mairie) - La Verrière (Gare),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00632,34,34,bus,1002,Transdev Marne-la-Vallée,Marne-la-Vallée,65318f,ffffff,ffffff,A00540,CHESSY (CHESSY GARES)  - SERRIS (VAL DEUROPE RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00344,7,7,bus,1022,Transdev Vallée Sud,Vallée Grand Sud Paris,82dc73,0,0,A00323,BOURG-LA-REINE (CONDORCET/MAIRIE DE BOURG LA REINE)  - BOURG-LA-REINE (CONDORCET/MAIRIE DE BOURG LA REINE),
C01651,S1,S1,bus,1013,RD Saclay,Paris Saclay,ffed00,0,0,A02382,PALAISEAU - ORSAY - VILLEBON,
C01504,3261,3261,bus,1030,Francilité Grand Provinois,Provinois - Brie et Seine,9b9842,ffffff,ffffff,A01345,NANGIS (LYCEE)  - MONTEREAU-FAUT-YONNE (GARE SNCF),
C02659,N123,N123,bus,1033,Transdev Cœur Essonne,Noctilien,a50034,ffffff,ffffff,A02534,NOCTILIEN PARIS CHATELET - ARPAJON,
C01245,253,253,bus,100,RATP,,ffbe00,0,0,A01103,253,
C02424,N,N,bus,334,Autocars Dominique,Paris-Saclay Mobilités,00a1e6,0,0,A01781,ABCDE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00175,20,20,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,9f4690,ffffff,ffffff,A00160,RAMBOUILLET (SNCF PRUD'HOMME)  - GRANDCHAMP (CURE),
C01321,396,396,bus,100,RATP,,d2d200,0,0,A01181,396,
C00784,59,59,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,a0006e,ffffff,ffffff,A00673,CERGY (PREFECTURE RER A)  - ST-OUEN-L'AUMONE (FOND DE VAUX),
C01359,V3,V3,bus,100,RATP,,cdc83f,0,0,A01234,Valouette v3,
C00244,R109,R109,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,ceacd2,0,0,A02496,Centre-VÉMARS - Institut Saint-Dominique-MORTEFONTAINE,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02290,114,114,bus,1026,Transdev Pays de Fontainebleau,Fontainebleau - Moret,fae91a,0,0,A02349,ST SAUVEUR (ECOLE) - PERTHES EN GÂTINAIS (COLLEGE),
C01712,Filéo Survilliers (sur réservation),Filéo SF,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,fece00,0,0,A01775,Filéo Fosses-Survilliers,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01546,Magical Shuttle Orly,Orly,bus,231,Magical Shuttle,,3bb2ff,0,0,A01382,Desserte Disney : CHESSY (RER)  - TORCY - ORLY (AEROPORT),
C01183,160,160,bus,100,RATP,,00643c,ffffff,ffffff,A01039,160,
C00236,R111,R111,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,f5a05f,0,0,A00219,VEMARS (LES DIX ARPENTS)  - LOUVRES (COLLEGE FRANCOIS MAURIAC),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00097,319,319,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,f3a4ba,0,0,A02441,La Ferté-Alais - Ecole Vieilles Vignes -Cerny - Lycée Montmirault,
C01392,N24,N24,bus,100,RATP,Noctilien,ff5a00,ffffff,ffffff,A01243,N24,
C01063,Express 17,17Ex,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,3bb2ff,0,0,A00916,LA FERTE-GAUCHER (AVENUE DE REBAIS)  - CHESSY (GARE RER),
C01903,H,H,bus,334,Autocars Dominique,Paris-Saclay Mobilités,253b82,ffffff,ffffff,A01785,H,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02574,TàD Z1,TàD,bus,1027,Francilité Pays de Montereau,Pays de Montereau,fecb00,0,0,A02427,TAD Montereau zone 1,
C01157,128,128,bus,100,RATP,,6e5b1e,ffffff,ffffff,A01012,128,
C00182,A,A,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,e1001a,ffffff,ffffff,A00167,RAMBOUILLET (ROUGET DE LISLE)  - RAMBOUILLET (GROUSSAY),
C00976,2,2,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,be418e,ffffff,ffffff,A00841,ETAMPES (RER)  - ETAMPES (RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01072,20,20,bus,100,RATP,,ff5a00,0,0,A00926,20,
C00669,DM7S,DM7S,bus,1038,TISSE,Evry Centre Essonne,a0981a,ffffff,ffffff,A00575,MONTLHERY (Place de l'Europe) - VIRY-CHATILLON (Parc Leblanc),
C01959,7C,7C,bus,1031,Transdev Vallée du Loing,Vallée du Loing - Nemours,e62e2b,ffffff,ffffff,A00704,NEMOURS (GARE ROUTIERE)  - FONTAINEBLEAU (FRANCOIS 1ER),
C02246,71,71,bus,100,RATP,,6e5b1e,ffffff,ffffff,A02315,PARIS (Bibliothèque François Mitterand) - PARIS (Porte de la Villette),
C01372,2,2,metro,100,RATP,,0055c8,ffffff,ffffff,A01535,2,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/cdaa0aa338d1acbd2e9d31fe21fc6eb7
C00868,32,32,bus,1003,Transdev Senart,Sénart,ee1d23,ffffff,ffffff,A00749,Savigny/Nandy (Gare RER) - Savigny/Nandy (Savigny la Grange),
C02507,Soirée Brunoy Sud,Soir,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,652c8f,ffffff,ffffff,A02352,TAD Crosnes/ Yerres/ Brunoy/ Boussy Saint Antoine/ Quincy sous Sénart,
C00315,1514,1514,bus,1008,Transdev Valmy,Vallée de Montmorency,b94e9a,ffffff,ffffff,A00283,ENGHIEN-LES-BAINS - ERMONT,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01060,41A,41A,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,990000,ffffff,ffffff,A00913,LA FERTE-SOUS-JOUARRE (gare SNCF)  - COULOMMIERS (GARE SNCF),
C02629,N,N,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,9f9822,ffffff,ffffff,A02697,HOUILLES CIRCUIT URBAIN,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02148,S1,S1,bus,1012,Keolis Argenteuil Boucles de Seine,Argenteuil - Boucles de Seine,a38c57,ffffff,ffffff,A00312,SARTROUVILLE (Gare RER/SNCF)  - REUIL-MALMAISON (Gare),
C02412,95-15,95-15,bus,1007,Transdev Vexin,Vexin,a0006e,ffffff,ffffff,A02383,SAINT CYR EN ARTHIES – Place - MANTES LA JOLIE - Gare,
C01591,637,637,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,f3a4ba,0,0,A01438,AULNAY-SOUS-BOIS (Gare R.E.R.)  - AULNAY-SOUS-BOIS (Gare R.E.R.),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/259382799d639b81b47174ad52ce4bd0
C00782,57,57,bus,1040,Francilité Seine et Oise,Cergy-Pontoise Confluence,00643c,ffffff,ffffff,A00671,OSNY (STADE C. LEON)  - ST-OUEN-L'AUMONE (LYCEE TECHNIQUE J PERRIN),
C00753,Express A14 Les Mureaux,A14,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,3bb2ff,ffffff,ffffff,A01394,Express A14 : Mureaux,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00644,43,43,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,ffcd03,0,0,A00553,"LES MUREAUX (Gare SNCF) - POISSY (Gare Nord) par Verneuil, Vernouillet et Vilennes",https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00537,450,450,bus,1023,Francilité Saint-Quentin-en-Yvelines,Saint-Quentin-en-Yvelines,fdc300,0,0,A02688,MONTIGNY LE BRETONNEUX Collège Saint-François d’Assise – MAUREPAS Grand’Mare,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00924,34,34,bus,1020,Transdev Brie et 2 Morin,Brie et 2 Morin,cc7f3c,0,0,A00792,VERDELOT (Mairie)  - SABLONNIERES - BOITRON - LA FERTE-SOUS-JOUARRE (Gare SNCF),
C00281,3,3,bus,1010,Keolis Seine et Oise Est,Poissy - Les Mureaux,8e6539,ffffff,ffffff,A00264,Poissy (Saint-Exupéry) - Poissy (La Coudraie) ou Orgeval (Quarante Sous),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02476,Soirée Villeparisis,Soir,bus,1029,Keolis Roissy Pays de France Est,Roissy Est,662583,ffffff,ffffff,A02722,Bus soirée Villeparisis,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00086,1,1,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,e5122e,0,0,A00079,STE-GENEVIEVE-DES-BOIS (GARE RER)  - STE-GENEVIEVE-DES-BOIS (L SAMPAIX),
C01235,235,235,bus,100,RATP,,ffbe00,0,0,A01092,235,
C00460,30-33 Scolaire,30-33,bus,30,Cars Lacroix,,008fd3,ffffff,ffffff,A00402,MONTIGNY-LES-CORMEILLES (Collège C. Claudel)  - MONTIGNY-LES-CORMEILLES,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00393,95-05,95-05,bus,1007,Transdev Vexin,Vexin,0000ff,ffffff,ffffff,A00351,BERVILLE (LAVOIR)  - CERGY (PREFECTURE),
C02459,382,382,bus,100,RATP,,8d653d,ffffff,ffffff,A02431,382,
C01122,91,91,bus,100,RATP,,dc9600,0,0,A00976,91,
C00484,3801,3801,bus,38,Cars Rose,,feca2a,0,0,A00420,ERMONT (Gare)  - DOMONT (Gare),
C01576,604,604,bus,293,TRA,Seine-Saint-Denis,ceadd2,0,0,A01422,GAGNY (Gagny RER)  - MONTFERMEIL (Montfermeil Hôpital),
C02167,12.1,12.1,bus,1039,Keolis Nord Val d’Oise,Haut Val d'Oise,dba2ca,ffffff,ffffff,A02250,Chaumontel (Cyprien Rethore) - Luzarches (Gerard de Nerval),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00413,17,17,bus,1036,Francilité Express Ouest,Lignes Île-de-France Ouest,8dd0db,ffffff,ffffff,A00367,BOULOGNE-BILLANCOURT (METRO PONT DE SEVRES)  - PLAISIR (JONCHERES),
C01206,185,185,bus,100,RATP,,ff5a00,0,0,A01064,185,
C01211,190,190,bus,100,RATP,,6e5b1e,ffffff,ffffff,A01069,190,
C01233,221,221,bus,100,RATP,,ea9999,0,0,A01090,221,
C01168,143,143,bus,100,RATP,,0055c8,ffffff,ffffff,A01023,143,
C02265,T'bus 1,T'bus 1,bus,1024,Transdev Nord Seine-Saint-Denis,Terres d'Envol,e3051b,ffffff,ffffff,A00199,Tremblay en France (Marronniers) -Zone aéroportuaire (Aéroport CDG 1 RER B),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C01848,R,R,bus,800,SNCF,Transilien,f49fb3,0,0,A01845,Transilien R,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/04ca3195d7cae3272e376492c8152900
C00691,M153,M153,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,82c8e6,0,0,A00595,MASSY (GARE RER)  - ARPAJON (PORTE D'ETAMPES),
C00073,8,8,bus,1013,RD Saclay,Paris Saclay,e7a3bf,0,0,A00068,ORSAY (Bois-Persan)  - PALAISEAU (Couturier),
C00423,P,P,bus,1037,Transdev Sud Yvelines,Centre et Sud Yvelines,faf19b,0,0,A00376,Jouars Pontchartrain (Collège St Simon) - St Remy l'Honoré (La Mare),
C00989,7005,7005,bus,1038,TISSE,Evry Centre Essonne,ff0000,ffffff,ffffff,A00853,ST-GERMAIN-LES-CORBEIL (Collège de la Tuilerie)  - MORSANG-SUR-SEINE (mairie),
C00613,24 S,24 S,bus,1028,Keolis Roissy Pays de France Ouest,Roissy Ouest,5191cd,ffffff,ffffff,A00521,ARNOUVILLE-LES-GONESSE (Villiers-le-Bel RER)  - GONESSE - ARNOUVILLE-LES-GONESSE (Villiers-le-Bel RER),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02437,209,209,bus,100,RATP,,00a092,ffffff,ffffff,A02414,209,https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C02020,4307,4307,bus,1016,Keolis Val d'Essonne Deux Vallées,Essonne Sud Est,ec7404,ffffff,ffffff,A02238,Le Coudray Montceaux - Fontenay le Vicomte,
C01564,91-03,91-03,bus,1018,Francilité Ouest Essonne,Essonne Sud Ouest,3bb2ff,0,0,A01410,DOURDAN (GARE RER)  - MASSY (GARE),https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/referentiel-des-lignes/files/37b0b83646222f1e3a45084a6eb6a7f7
C00365,LM1,LM1,bus,1015,Keolis Val d'Yerres Val de Seine,Val d'Yerres Val de Seine,e30059,ffffff,ffffff,A00333,MONTGERON (Lycée)  - DRAVEIL - JUVISY-SUR-ORGE (Gare routière),
C01705,S3,S3,bus,1033,Transdev Cœur Essonne,Cœur d’Essonne,ff5a00,ffffff,ffffff,A00079,STE-GENEVIEVE-DES-BOIS (GARE RER)  - STE-GENEVIEVE-DES-BOIS (L SAMPAIX),
